1,1,1,0,0,0,1,1,0
1,2,2,0,0.66667,0,0,0,2
1,3,3,0,1,3,0,3,0
1,6,3,0,1,3,0,3,0
1,7,3,0,1,3,0,3,0
1,8,1,0,0,0,1,1,0
1,9,1,0,0,0,1,1,0
1,10,1,0,0,0,1,1,0
1,12,3,0,1,3,0,3,0
1,14,3,0,1,3,0,3,0
1,15,3,0,1,3,0,3,0
1,17,3,0,1,3,0,3,0
1,18,3,0,1,3,0,3,0
1,21,3,0,1,3,0,3,0
1,25,3,0,1,3,0,3,0
2,1,1,0,0,0,1,1,0
2,2,3,0,1,3,0,3,0
2,3,1,0,0,0,1,1,0
2,6,3,0,1,3,0,3,0
2,7,3,0,1,3,0,3,0
2,8,3,0,1,3,0,3,0
2,9,1,0,0,0,1,1,0
2,10,1,0,0,0,1,1,0
2,12,3,0,1,3,0,3,0
2,14,3,0,1,3,0,3,0
2,15,3,0,1,3,0,3,0
2,17,3,0,1,3,0,3,0
2,18,3,0,1,3,0,3,0
2,21,1,0,0,0,1,1,0
2,25,3,0,1,3,0,3,0
3,1,1,0,0,0,1,1,0
3,2,1,0,0,0,1,1,0
3,3,1,0,0,0,1,1,0
3,6,1,0,0.33333,0,1,1,0
3,7,1,0,0,0,1,1,0
3,8,1,0,0,0,1,1,0
3,9,1,0,0,0,1,1,0
3,10,1,0,0,0,1,1,0
3,12,1,0,0,0,1,1,0
3,14,1,0,0,0,1,1,0
3,15,1,0,0,0,1,1,0
3,17,2,0,0.66667,0,0,0,2
3,18,2,0,0.66667,0,0,0,2
3,21,1,0,0,0,1,1,0
3,25,1,0,0,0,1,1,0
4,1,3,0,1,3,0,3,0
4,2,3,0,1,3,0,3,0
4,3,3,0,1,3,0,3,0
4,6,3,0,1,3,0,3,0
4,7,3,0,1,3,0,3,0
4,8,3,0,1,3,0,3,0
4,9,3,0,1,3,0,3,0
4,10,3,0,1,3,0,3,0
4,12,3,0,1,3,0,3,0
4,14,3,0,1,3,0,3,0
4,15,3,0,1,3,0,3,0
4,17,3,0,1,3,0,3,0
4,18,3,0,1,3,0,3,0
4,21,3,0,1,3,0,3,0
4,25,3,0,1,3,0,3,0
5,1,3,0,1,3,0,3,0
5,2,3,0,1,3,0,3,0
5,3,3,0,1,3,0,3,0
5,6,3,0,1,3,0,3,0
5,7,3,0,1,3,0,3,0
5,8,3,0,1,3,0,3,0
5,9,3,0,1,3,0,3,0
5,10,3,0,1,3,0,3,0
5,12,3,0,1,3,0,3,0
5,14,3,0,1,3,0,3,0
5,15,3,0,1,3,0,3,0
5,17,3,0,1,3,0,3,0
5,18,3,0,1,3,0,3,0
5,21,3,0,1,3,0,3,0
5,25,3,0,1,3,0,3,0
6,1,1,0,0,0,1,1,0
6,2,1,0,0,0,1,1,0
6,3,1,0,0.33333,0,1,1,0
6,6,1,0,0,0,1,1,0
6,7,2,0,0.66667,0,0,0,2
6,8,1,0,0,0,1,1,0
6,9,3,0,1,3,0,3,0
6,10,1,0,0,0,1,1,0
6,12,3,0,1,3,0,3,0
6,14,1,0,0.33333,0,1,1,0
6,15,1,0,0,0,1,1,0
6,17,1,0,0.33333,0,1,1,0
6,18,1,0,0,0,1,1,0
6,21,3,0,1,3,0,3,0
6,25,2,0,0.66667,0,0,0,2
7,1,3,0,1,3,0,3,0
7,2,2,0,0.66667,0,0,0,2
7,3,1,0,0,0,1,1,0
7,6,2,0,0.66667,0,0,0,2
7,7,3,0,1,3,0,3,0
7,8,1,0,0.33333,0,1,1,0
7,9,3,0,1,3,0,3,0
7,10,1,0,0,0,1,1,0
7,12,1,0,0,0,1,1,0
7,14,3,0,1,3,0,3,0
7,15,3,0,1,3,0,3,0
7,17,3,0,1,3,0,3,0
7,18,1,0,0,0,1,1,0
7,21,3,0,1,3,0,3,0
7,25,1,0,0,0,1,1,0
8,1,1,0,0,0,1,1,0
8,2,2,0,0.66667,0,0,0,2
8,3,3,0,1,3,0,3,0
8,6,3,0,1,3,0,3,0
8,7,3,0,1,3,0,3,0
8,8,1,0,0,0,1,1,0
8,9,3,0,1,3,0,3,0
8,10,3,0,1,3,0,3,0
8,12,1,0,0,0,1,1,0
8,14,3,0,1,3,0,3,0
8,15,1,0,0.33333,0,1,1,0
8,17,1,0,0,0,1,1,0
8,18,3,0,1,3,0,3,0
8,21,3,0,1,3,0,3,0
8,25,1,0,0,0,1,1,0
9,1,1,0,0,0,1,1,0
9,2,1,0,0,0,1,1,0
9,3,1,0,0.33333,0,1,1,0
9,6,1,0,0,0,1,1,0
9,7,1,0,0,0,1,1,0
9,8,1,0,0,0,1,1,0
9,9,1,0,0,0,1,1,0
9,10,1,0,0,0,1,1,0
9,12,1,0,0,0,1,1,0
9,14,1,0,0,0,1,1,0
9,15,1,0,0,0,1,1,0
9,17,1,0,0,0,1,1,0
9,18,1,0,0,0,1,1,0
9,21,1,0,0,0,1,1,0
9,25,1,0,0,0,1,1,0
10,1,1,0,0,0,1,1,0
10,2,3,0,1,3,0,3,0
10,3,2,0,0.66667,0,0,0,2
10,6,1,0,0,0,1,1,0
10,7,3,0,1,3,0,3,0
10,8,2,0,0.66667,0,0,0,2
10,9,2,0,0.66667,0,0,0,2
10,10,1,0,0,0,1,1,0
10,12,1,0,0,0,1,1,0
10,14,3,0,1,3,0,3,0
10,15,1,0,0,0,1,1,0
10,17,1,0,0,0,1,1,0
10,18,3,0,1,3,0,3,0
10,21,1,0,0.33333,0,1,1,0
10,25,1,0,0,0,1,1,0
11,1,3,0,1,3,0,3,0
11,2,3,0,1,3,0,3,0
11,3,3,0,1,3,0,3,0
11,6,3,0,1,3,0,3,0
11,7,3,0,1,3,0,3,0
11,8,3,0,1,3,0,3,0
11,9,3,0,1,3,0,3,0
11,10,3,0,1,3,0,3,0
11,12,3,0,1,3,0,3,0
11,14,3,0,1,3,0,3,0
11,15,3,0,1,3,0,3,0
11,17,3,0,1,3,0,3,0
11,18,3,0,1,3,0,3,0
11,21,3,0,1,3,0,3,0
11,25,3,0,1,3,0,3,0
12,1,1,0,0,0,1,1,0
12,2,3,0,1,3,0,3,0
12,3,3,0,1,3,0,3,0
12,6,1,0,0.33333,0,1,1,0
12,7,2,0,0.66667,0,0,0,2
12,8,1,0,0,0,1,1,0
12,9,1,0,0.33333,0,1,1,0
12,10,1,0,0,0,1,1,0
12,12,3,0,1,3,0,3,0
12,14,3,0,1,3,0,3,0
12,15,1,0,0.33333,0,1,1,0
12,17,1,0,0,0,1,1,0
12,18,1,0,0,0,1,1,0
12,21,2,0,0.66667,0,0,0,2
12,25,2,0,0.66667,0,0,0,2
13,1,2,0,0.66667,0,0,0,2
13,2,2,0,0.66667,0,0,0,2
13,3,2,0,0.66667,0,0,0,2
13,6,1,0,0.33333,0,1,1,0
13,7,2,0,0.66667,0,0,0,2
13,8,1,0,0,0,1,1,0
13,9,1,0,0,0,1,1,0
13,10,3,0,1,3,0,3,0
13,12,1,0,0,0,1,1,0
13,14,1,0,0,0,1,1,0
13,15,1,0,0,0,1,1,0
13,17,3,0,1,3,0,3,0
13,18,3,0,1,3,0,3,0
13,21,3,0,1,3,0,3,0
13,25,1,0,0,0,1,1,0
14,1,3,0,1,3,0,3,0
14,2,1,0,0,0,1,1,0
14,3,3,0,1,3,0,3,0
14,6,1,0,0.33333,0,1,1,0
14,7,3,0,1,3,0,3,0
14,8,1,0,0,0,1,1,0
14,9,3,0,1,3,0,3,0
14,10,3,0,1,3,0,3,0
14,12,3,0,1,3,0,3,0
14,14,3,0,1,3,0,3,0
14,15,3,0,1,3,0,3,0
14,17,3,0,1,3,0,3,0
14,18,3,0,1,3,0,3,0
14,21,3,0,1,3,0,3,0
14,25,3,0,1,3,0,3,0
15,1,1,0,0,0,1,1,0
15,2,1,0,0,0,1,1,0
15,3,1,0,0,0,1,1,0
15,6,1,0,0,0,1,1,0
15,7,1,0,0,0,1,1,0
15,8,2,0,0.66667,0,0,0,2
15,9,1,0,0,0,1,1,0
15,10,1,0,0,0,1,1,0
15,12,1,0,0,0,1,1,0
15,14,3,0,1,3,0,3,0
15,15,1,0,0,0,1,1,0
15,17,1,0,0,0,1,1,0
15,18,1,0,0,0,1,1,0
15,21,1,0,0,0,1,1,0
15,25,1,0,0,0,1,1,0
16,1,1,0,0,0,1,1,0
16,2,1,0,0,0,1,1,0
16,3,1,0,0,0,1,1,0
16,6,1,0,0,0,1,1,0
16,7,1,0,0,0,1,1,0
16,8,1,0,0,0,1,1,0
16,9,1,0,0,0,1,1,0
16,10,1,0,0,0,1,1,0
16,12,2,0,0.66667,0,0,0,2
16,14,1,0,0,0,1,1,0
16,15,1,0,0,0,1,1,0
16,17,1,0,0,0,1,1,0
16,18,1,0,0,0,1,1,0
16,21,1,0,0,0,1,1,0
16,25,1,0,0,0,1,1,0
17,1,2,0,0.66667,0,0,0,2
17,2,3,0,1,3,0,3,0
17,3,3,0,1,3,0,3,0
17,6,3,0,1,3,0,3,0
17,7,3,0,1,3,0,3,0
17,8,2,0,0.66667,0,0,0,2
17,9,1,0,0.33333,0,1,1,0
17,10,3,0,1,3,0,3,0
17,12,3,0,1,3,0,3,0
17,14,3,0,1,3,0,3,0
17,15,3,0,1,3,0,3,0
17,17,3,0,1,3,0,3,0
17,18,3,0,1,3,0,3,0
17,21,1,0,0,0,1,1,0
17,25,3,0,1,3,0,3,0
18,1,1,0,0,0,1,1,0
18,2,3,0,1,3,0,3,0
18,3,3,0,1,3,0,3,0
18,6,3,0,1,3,0,3,0
18,7,3,0,1,3,0,3,0
18,8,1,0,0,0,1,1,0
18,9,3,0,1,3,0,3,0
18,10,3,0,1,3,0,3,0
18,12,3,0,1,3,0,3,0
18,14,3,0,1,3,0,3,0
18,15,3,0,1,3,0,3,0
18,17,3,0,1,3,0,3,0
18,18,1,0,0,0,1,1,0
18,21,3,0,1,3,0,3,0
18,25,3,0,1,3,0,3,0
19,1,3,0,1,3,0,3,0
19,2,3,0,1,3,0,3,0
19,3,3,0,1,3,0,3,0
19,6,3,0,1,3,0,3,0
19,7,3,0,1,3,0,3,0
19,8,3,0,1,3,0,3,0
19,9,3,0,1,3,0,3,0
19,10,3,0,1,3,0,3,0
19,12,1,0,0,0,1,1,0
19,14,3,0,1,3,0,3,0
19,15,2,0,0.66667,0,0,0,2
19,17,3,0,1,3,0,3,0
19,18,3,0,1,3,0,3,0
19,21,3,0,1,3,0,3,0
19,25,3,0,1,3,0,3,0
